zcta,JobsTotal1000,JobsAgriculture1000,JobsEntertainment1000,JobsConstruction1000,JobsHealthcare1000,JobsManufacturing1000,JobsProfessional1000,JobsRealestate1000,JobsTrade1000,JobsTransport1000,population,poverty,poverty_under18,poverty_18to65,poverty_over65,education,work_experience,working_fulltime,working_fulltime_poverty,y
43528,36,0,0,3,2,2,5,0,2,0,15762,1633,535,962,136,10856,12847,1065,18,0
43529,9,0,0,0,3,0,0,0,0,0,325,65,28,36,1,209,250,17,0,0
43531,6,0,0,6,0,0,0,0,0,0,153,76,15,61,0,109,145,23,0,0
43532,15,0,0,3,0,0,0,0,0,2,4127,200,33,111,56,2733,3278,274,17,1
43533,25,0,0,6,0,2,3,0,1,1,1593,55,3,50,2,1081,1292,106,7,0
43534,10,0,0,1,0,0,0,0,1,0,1666,101,24,75,2,1187,1327,87,3,0
43535,15,0,0,1,0,2,3,0,0,1,927,177,85,89,3,552,725,53,5,1
43536,1,0,0,0,0,0,0,0,0,0,518,28,19,9,0,304,333,7,0,1
43537,37,0,1,1,5,1,8,1,2,0,26795,1883,388,1278,217,18840,21522,2256,91,1
43540,18,0,0,5,0,0,2,0,2,0,1382,63,8,30,25,939,1080,75,7,0
43541,5,0,0,0,0,0,0,0,5,0,196,6,2,4,0,136,157,7,0,0
43542,19,0,0,6,0,0,1,0,0,1,3459,94,0,94,0,2237,2482,238,0,0
43543,16,0,0,1,1,2,1,0,1,0,7917,1168,426,674,68,5301,6247,484,0,0
43545,24,0,0,2,2,1,3,0,0,1,13908,1601,512,924,165,9566,11163,951,19,1
43547,34,0,0,6,0,0,6,3,0,0,287,0,0,0,0,219,255,0,0,0
43548,13,0,0,2,1,1,0,0,1,0,691,95,35,47,13,498,516,67,7,1
43549,12,0,0,0,0,1,0,0,0,1,1396,160,51,107,2,902,1067,144,0,0
43551,28,0,0,1,2,1,4,1,2,1,37529,2391,562,1521,308,25292,29632,3088,59,1
43553,148,0,0,12,6,25,12,0,12,12,155,20,0,20,0,108,117,11,0,1
43554,22,0,0,3,0,5,0,0,0,2,2769,385,128,233,24,1760,2188,310,12,1
43555,86,5,5,0,0,10,5,0,15,10,197,0,0,0,0,111,140,22,0,0
43556,13,0,0,0,1,0,1,0,1,1,1792,233,75,139,19,1237,1463,98,0,1
43557,22,0,0,2,2,3,1,0,1,0,2463,194,66,100,28,1751,2012,134,0,1
43558,20,0,0,2,1,0,2,1,0,1,12143,1179,213,881,85,8716,9838,951,60,0
43560,23,0,0,1,4,0,4,0,1,0,31771,2134,579,1269,286,21540,25075,1866,49,1
43565,9,0,0,0,0,0,0,0,4,0,434,31,15,15,1,300,341,38,0,0
43566,17,0,0,1,1,1,2,0,0,0,7825,267,85,116,66,5181,5818,277,0,0
43567,24,0,1,2,3,2,2,0,0,0,12877,1737,618,963,156,8566,10182,991,31,0
43569,8,0,0,0,0,1,0,0,0,0,2885,324,112,189,23,1971,2302,217,0,0
43570,21,0,0,3,1,3,1,0,1,1,2810,340,105,209,26,1924,2189,214,21,1
43571,15,0,0,1,1,1,2,0,0,0,7330,464,183,236,45,4971,5671,415,31,1
43604,93,0,4,1,11,3,28,4,6,2,8355,4989,1696,2985,308,5306,6422,955,77,1
43605,7,0,0,0,0,0,0,0,0,0,26707,10239,3922,5906,411,16506,20221,1795,135,1
43606,28,0,0,0,7,0,5,1,0,0,22107,5137,1134,3749,254,14321,18017,2252,247,0
43607,12,0,0,1,1,1,0,0,1,0,21627,8792,2415,5852,525,13151,17557,2017,222,0
43608,12,0,0,0,2,0,0,0,0,0,13780,4911,2198,2496,217,8748,10290,850,61,0
43609,9,0,0,0,0,0,0,0,0,0,22274,8791,3760,4603,428,13545,16242,1413,73,0
43610,9,0,0,0,3,0,0,0,0,0,4298,1544,625,802,117,2797,3277,268,11,0
43611,10,0,0,0,0,1,0,0,0,0,18447,4492,1840,2432,220,12733,14696,1377,14,1
43612,24,0,0,2,0,3,1,1,2,1,29635,6529,2344,3746,439,19153,22380,3539,185,1
43613,12,0,0,1,1,0,1,0,0,0,32160,4459,1124,2994,341,22278,25961,3872,97,1
43614,15,0,0,0,2,0,2,0,0,0,30407,4738,1418,2730,590,21792,24723,3440,103,0
43615,21,0,0,1,3,0,2,1,1,0,39515,7582,2279,4800,503,27367,32424,4448,81,1
43616,22,0,0,1,4,0,2,0,0,0,20185,2146,675,1270,201,13962,16627,1695,63,0
43617,56,0,0,3,7,1,17,1,3,0,6609,528,108,381,39,4816,5387,415,0,0
43619,30,0,0,2,1,2,3,0,3,1,7474,589,132,367,90,5384,5991,446,0,0
43620,9,0,0,0,1,0,0,0,0,0,5641,2488,865,1445,178,3571,4332,496,15,1
43623,44,0,0,1,7,0,7,1,1,0,20110,3040,1019,1648,373,14815,16515,2088,28,0
43701,25,0,0,1,3,1,3,1,1,0,54443,10744,3571,6362,811,37672,43672,3623,208,1
43713,23,0,0,1,3,0,2,0,0,1,7235,985,333,568,84,4966,5552,379,82,0
43716,10,0,0,3,0,0,0,0,0,1,1990,460,154,287,19,1478,1587,43,2,0
43717,53,0,0,0,0,0,0,0,0,0,149,26,6,14,6,108,132,13,0,0
43718,17,0,0,1,2,0,1,0,1,0,3354,261,46,184,31,2358,2752,168,10,1
43719,12,0,0,0,2,0,1,0,0,0,2436,282,72,191,19,1751,2030,118,2,0
43720,2,0,0,0,0,0,0,0,0,0,1474,216,100,116,0,1048,1216,68,0,0
43722,23,0,0,0,0,0,2,0,0,0,335,0,0,0,0,275,304,10,0,0
43723,18,0,1,0,2,1,2,0,0,1,4885,1221,531,630,60,3125,3746,377,13,0
43724,24,0,1,2,3,0,2,0,0,0,6628,874,305,428,141,4915,5261,435,2,0
43725,31,0,0,1,5,1,3,1,1,1,19704,4503,1525,2671,307,13754,15684,1287,19,0
43727,6,0,0,1,0,0,0,0,0,0,1095,95,0,30,65,866,972,0,0,1
43728,4,0,0,1,0,0,0,0,0,0,1248,415,142,246,27,757,933,21,0,0
43730,6,0,0,0,1,0,0,0,0,0,2346,528,189,302,37,1478,1838,44,0,1
43731,8,0,0,1,0,0,0,0,0,0,5494,1164,373,700,91,3719,4406,190,8,1
43732,7,0,0,1,0,0,0,0,0,1,1529,217,51,160,6,1172,1332,77,1,0
43734,14,0,0,0,1,0,2,0,0,0,1681,212,64,148,0,1069,1363,17,0,0
43735,12,0,2,0,0,2,0,0,0,0,494,102,60,42,0,361,414,66,0,1
43738,9,0,0,0,0,0,0,0,0,0,106,4,2,2,0,63,68,8,0,1
43739,6,0,0,1,0,0,0,0,0,0,2446,36,16,16,4,1684,1892,78,0,0
43740,5,0,0,0,0,0,0,0,0,0,339,114,75,30,9,187,238,39,0,1
43746,13,0,0,3,1,0,0,0,1,0,1286,48,16,32,0,878,1082,58,0,1
43747,10,0,0,1,0,0,0,0,0,1,916,394,211,170,13,531,686,7,0,0
43748,7,0,0,1,0,0,0,0,1,0,2711,1018,423,578,17,1746,2021,97,5,1
43749,6,0,0,1,0,0,0,0,0,1,2601,219,43,147,29,1828,2119,106,0,1
43750,11,0,0,0,0,0,0,0,0,0,171,46,29,17,0,129,142,66,0,1
43754,8,0,0,2,0,0,0,0,0,1,1767,254,84,150,20,1237,1402,99,0,1
43755,9,0,0,2,0,0,0,0,0,0,1501,286,121,118,47,1104,1237,93,4,0
43756,20,0,0,1,2,0,2,0,0,0,5049,1118,362,645,111,3745,4251,289,24,0
43758,9,0,0,2,0,0,0,0,0,0,2995,580,148,369,63,2038,2398,136,8,1
43759,214,0,0,0,0,53,35,0,17,35,56,0,0,0,0,46,52,1,0,0
43760,6,0,0,0,0,0,0,0,0,1,2276,369,54,274,41,1466,1687,167,0,0
43762,14,0,0,2,1,0,2,0,0,0,4898,771,247,457,67,3071,3811,302,18,1
43764,20,0,1,1,4,0,2,0,0,0,8409,2091,654,1210,227,5538,6581,282,33,0
43766,4,0,0,2,0,0,0,0,0,0,1669,536,190,310,36,1150,1284,103,0,1
43767,24,0,0,6,0,0,0,0,2,2,1233,77,1,62,14,832,1003,49,0,0
43768,26,0,2,2,2,0,2,0,0,2,341,36,11,22,3,258,292,46,0,0
43771,4,0,0,0,0,0,0,0,1,1,1606,282,74,167,41,1174,1360,121,2,1
43772,10,0,0,1,0,0,0,0,0,1,1874,162,64,88,10,1418,1569,83,0,1
43773,8,0,0,0,0,0,0,0,0,0,3408,359,193,146,20,2297,2606,243,0,1
43777,5,0,0,0,0,0,0,0,0,0,4593,1165,430,704,31,2946,3553,160,4,0
43778,9,0,0,1,0,0,0,0,0,0,1238,220,127,71,22,759,926,35,0,0
43779,14,0,0,5,0,2,0,0,0,2,938,112,23,58,31,747,798,19,0,0
43780,14,0,1,1,0,1,1,0,0,2,1728,202,30,131,41,1283,1420,91,0,1
43782,9,0,1,0,0,1,0,0,0,0,713,246,80,158,8,437,512,57,7,1
43783,11,0,0,0,1,0,1,0,0,0,4596,488,118,300,70,3409,3867,128,0,0
43786,33,0,0,0,0,0,0,0,0,0,30,10,0,8,2,27,30,1,0,1
43787,4,0,0,0,0,0,0,0,0,0,2747,542,165,322,55,1921,2252,97,0,0
43788,8,0,0,2,1,0,0,0,0,1,737,114,49,50,15,562,600,32,0,0
43793,26,0,0,1,3,0,4,0,0,1,4899,913,215,561,137,3704,4157,166,10,0
43802,8,0,0,3,0,0,0,0,0,0,1147,201,99,93,9,741,880,8,0,0
43804,21,0,0,4,0,6,0,0,0,0,4071,662,380,228,54,1815,2472,48,0,0
43805,62,0,0,0,0,0,0,0,0,62,16,7,0,0,7,16,16,0,0,0
43811,6,0,0,0,0,0,1,0,0,0,816,133,47,86,0,609,676,42,0,0
43812,24,0,1,0,3,1,3,0,0,0,18468,2910,838,1777,295,12881,14879,850,44,1
43821,12,0,0,1,0,0,0,0,0,0,4013,420,152,238,30,2801,3128,158,7,0
43822,10,0,0,1,0,1,0,0,0,0,4239,393,103,252,38,2922,3551,293,14,1
43824,12,0,0,2,0,2,0,0,1,0,3697,510,276,179,55,2357,2618,148,0,0
43830,9,0,0,1,0,0,0,0,0,1,6222,471,81,331,59,4225,4884,424,52,0
43832,15,0,0,0,1,1,1,0,0,0,7531,1067,311,592,164,4939,5631,297,0,1
43836,16,0,0,0,0,0,0,0,0,8,124,6,0,4,2,102,107,12,0,0
43837,9,0,0,0,0,1,1,0,0,1,1798,306,150,139,17,1230,1399,83,0,0
43840,11,0,0,0,0,4,0,0,0,1,1169,64,0,58,6,884,1049,129,0,0
43842,18,0,0,9,0,0,4,0,0,0,212,15,0,15,0,199,212,35,0,0
43843,6,0,0,0,0,1,0,0,0,0,1645,169,71,98,0,855,1156,104,0,1
43844,9,0,0,0,1,0,0,0,0,0,3449,351,54,264,33,2392,2865,225,15,0
43845,14,0,0,1,2,1,1,0,0,1,4646,542,140,345,57,3518,3792,264,5,0
43901,10,0,0,0,2,0,0,0,0,0,2042,182,41,118,23,1539,1759,180,21,0
43902,100,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,20,0,0,0
43903,6,0,0,1,0,0,0,0,0,0,2160,193,19,151,23,1603,1807,147,7,0
43905,14,0,0,7,0,0,0,0,0,0,138,35,0,8,27,138,138,5,0,0
43906,16,0,0,1,1,0,2,0,0,0,8553,1976,615,1184,177,6057,6970,461,20,0
43907,23,0,0,1,3,0,2,0,0,1,5631,938,244,517,177,4232,4764,265,23,1
43908,7,0,0,0,0,0,1,0,0,0,1634,361,174,138,49,983,1178,76,0,0
43910,10,0,0,0,0,0,1,0,0,0,3126,155,42,65,48,2350,2546,108,0,0
43912,23,0,1,2,1,0,2,1,0,1,6486,1348,521,729,98,4696,5227,418,14,0
43913,10,0,0,0,0,0,0,0,1,1,1830,332,100,190,42,1213,1479,118,13,0
43914,5,0,0,0,0,0,0,0,0,5,169,29,0,29,0,123,169,0,0,0
43915,14,0,0,3,0,0,1,0,0,1,1339,118,26,83,9,1015,1137,70,0,1
43917,10,0,0,1,1,0,1,0,0,0,2994,256,67,130,59,2279,2507,105,2,1
43920,21,0,0,1,3,0,2,0,0,0,22469,4300,1593,2444,263,15456,17691,876,57,1
43925,23,0,2,0,2,0,2,2,0,0,461,205,121,84,0,217,297,0,0,0
43926,13,0,0,0,0,0,0,4,0,0,225,65,37,28,0,159,189,29,0,0
43927,19,0,0,0,0,0,0,0,0,0,155,18,0,18,0,102,121,0,0,1
43930,10,0,0,2,0,0,0,0,1,2,860,98,25,61,12,612,658,68,0,0
43931,25,0,0,0,0,0,3,0,3,14,274,102,40,62,0,203,234,10,0,0
43932,10,0,0,0,0,0,0,0,0,4,661,84,17,62,5,512,585,42,0,0
43933,3,0,0,0,0,0,0,0,0,0,2020,309,105,148,56,1500,1723,70,0,0
43934,12,0,0,2,0,0,0,0,2,2,482,105,47,50,8,362,362,0,0,0
43935,17,0,0,0,3,0,1,0,0,1,8615,1763,582,1056,125,6344,7287,649,50,1
43938,10,0,0,1,0,0,0,0,1,0,5217,713,147,491,75,3878,4533,399,1,1
43939,11,0,0,1,0,0,1,1,0,0,621,96,43,52,1,414,474,28,0,1
43940,29,0,0,14,0,0,0,0,0,0,201,86,26,33,27,153,201,0,0,1
43942,14,0,0,0,1,0,1,0,0,0,2629,414,102,274,38,1847,2166,144,0,0
43943,8,0,0,1,0,0,0,0,0,1,2996,398,158,209,31,2280,2557,174,0,0
43944,11,0,0,2,0,0,0,0,0,0,2362,78,2,59,17,1828,2009,99,17,1
43945,7,0,0,0,0,0,0,0,0,0,3152,579,215,317,47,2123,2485,120,3,0
43946,14,0,0,5,0,0,1,0,0,2,1734,329,172,135,22,1309,1457,139,0,0
43947,13,0,0,1,1,0,2,0,0,0,5018,435,95,227,113,3898,4415,430,9,1
43948,15,0,0,0,1,0,1,0,0,1,628,84,29,30,25,421,470,7,0,0
43950,41,0,1,1,6,0,6,1,0,0,13179,919,184,562,173,10016,11163,949,59,1
43951,23,0,0,0,0,0,7,0,0,0,126,0,0,0,0,75,103,14,0,0
43952,33,0,1,1,6,0,4,0,1,0,16830,4628,1226,2990,412,11823,13841,1014,51,0
43953,23,0,0,2,3,0,2,1,0,0,11043,1367,465,792,110,8117,9091,889,11,0
43961,18,0,0,0,3,0,0,0,0,0,330,69,15,48,6,248,275,42,0,0
43962,10,0,0,0,0,0,0,0,0,0,97,0,0,0,0,62,68,4,0,0
43963,19,0,0,2,1,1,2,0,0,0,1286,242,66,153,23,950,1066,59,4,0
43964,12,0,0,0,0,0,1,0,0,0,9166,1524,431,901,192,6734,7650,488,12,0
43968,10,0,0,0,0,0,0,0,0,0,6538,1308,480,707,121,4535,5088,441,10,0
43971,11,0,0,0,0,1,2,0,0,0,1167,214,75,126,13,882,991,79,0,0
43972,11,0,0,0,0,0,5,0,0,0,175,0,0,0,0,111,175,0,0,0
43973,11,0,0,1,1,1,1,0,1,0,2281,455,183,225,47,1600,1781,115,5,1
43974,112,0,0,0,0,0,0,16,32,16,62,0,0,0,0,41,44,8,0,0
43976,13,0,0,1,0,0,0,0,0,2,1712,254,118,105,31,1248,1387,63,2,1
43977,12,0,0,0,3,0,1,0,0,2,2368,416,46,319,51,1551,1869,161,27,0
43983,13,0,0,3,0,0,3,0,0,0,504,121,36,62,23,403,423,71,0,0
43986,10,0,0,1,1,0,1,0,0,0,2378,650,314,313,23,1349,1691,72,21,0
43988,15,0,1,1,0,0,1,0,0,1,2199,422,126,271,25,1613,1832,139,0,0
44001,21,0,0,2,2,0,3,0,0,0,20677,1826,721,868,237,14850,17092,1206,8,0
44003,20,0,0,1,2,1,1,1,0,0,4558,937,396,446,95,3331,3701,296,0,0
44004,23,0,0,1,2,1,3,0,0,0,31602,8320,2830,4929,561,21849,25564,2170,57,1
44010,43,0,0,2,1,6,4,1,2,5,1333,270,37,179,54,952,1086,33,1,0
44011,29,0,1,2,3,1,5,0,1,0,21715,832,222,464,146,13754,15848,1161,65,0
44012,19,0,0,2,2,1,3,0,0,0,23085,881,156,464,261,15900,17833,1335,57,0
44017,25,0,0,2,2,1,4,0,1,0,16697,1873,589,975,309,11784,13756,1883,59,0
44021,26,0,0,5,1,2,4,0,1,1,5907,492,130,331,31,3880,4747,356,12,1
44022,35,0,1,3,3,0,9,1,2,0,16653,404,76,212,116,12035,13265,826,33,0
44023,33,0,1,3,2,2,8,1,3,0,17489,669,67,460,142,12234,13984,738,0,1
44024,29,0,0,3,3,1,5,0,1,0,23350,1967,776,982,209,16031,18586,1462,46,0
44026,35,0,0,5,2,1,7,0,1,0,11076,525,107,250,168,8169,9172,489,16,1
44028,27,0,1,5,0,2,2,0,2,1,8800,628,168,430,30,6378,7197,555,43,0
44030,14,0,0,0,1,1,1,0,0,0,13907,2310,642,1399,269,10003,11483,975,16,0
44032,8,0,0,0,0,1,0,0,0,1,2427,670,291,333,46,1417,1763,113,0,0
44035,22,0,0,1,2,1,2,1,1,0,62910,12729,4742,7227,760,42933,50561,5654,151,1
44039,14,0,0,1,1,1,1,0,0,0,31479,1536,414,918,204,22602,25152,1979,10,0
44040,25,0,1,3,1,0,5,3,2,0,3000,200,18,133,49,2356,2556,127,0,0
44041,21,0,0,1,2,1,2,0,0,0,14340,1688,483,1100,105,10311,11620,1089,81,0
44044,18,0,0,2,0,1,2,0,1,0,10823,546,140,285,121,8274,9267,798,8,1
44045,54,0,2,14,0,11,0,2,8,2,348,47,26,18,3,246,294,16,0,1
44046,14,0,0,3,0,0,1,0,0,0,2017,98,50,27,21,1287,1485,127,0,0
44047,22,0,0,2,1,1,4,0,0,1,8845,1219,444,646,129,6183,7152,532,8,0
44048,17,0,0,0,0,0,1,0,0,1,2578,618,302,202,114,1664,1846,150,0,0
44049,16,0,0,4,0,4,0,0,0,0,245,15,6,8,1,190,208,20,0,0
44050,16,0,0,3,1,2,1,0,0,0,6566,404,145,157,102,4461,5214,384,0,0
44052,11,0,0,0,1,0,1,0,0,0,28796,8584,3289,4935,360,18376,22088,2055,116,1
44053,20,0,0,1,5,0,3,1,0,0,17675,2409,687,1329,393,12246,14380,1179,68,0
44054,13,0,0,1,1,1,0,0,0,1,12588,1050,381,571,98,8890,10154,967,36,1
44055,9,0,0,0,1,0,1,0,0,0,20376,6220,2868,2976,376,12422,15344,1166,23,1
44056,33,0,0,3,2,2,4,0,3,1,11625,223,71,112,40,8490,9502,651,0,0
44057,18,0,0,1,2,0,3,0,0,0,19035,1406,247,751,408,13037,15045,1168,19,0
44060,33,0,0,2,3,3,6,1,1,0,59924,3654,839,2374,441,44001,49947,5299,174,1
44062,19,0,0,2,1,3,2,0,1,0,14803,1824,978,756,90,7266,9809,545,50,1
44064,24,0,0,7,0,2,2,0,0,3,1641,103,9,67,27,1141,1288,68,0,0
44065,36,0,0,8,2,3,3,0,2,1,4542,382,110,249,23,3032,3838,243,0,1
44067,20,0,0,2,1,0,4,0,1,0,20166,1105,186,886,33,14777,16803,1923,53,1
44070,30,0,0,1,2,0,4,1,0,0,31832,2300,592,1361,347,23405,26534,2834,34,0
44072,24,0,0,4,0,0,5,0,2,0,4404,76,0,43,33,3355,3717,365,0,0
44074,28,0,1,2,3,0,3,1,0,0,9220,1421,363,971,87,6420,7656,566,29,0
44076,20,0,0,3,2,2,2,0,0,0,4465,742,309,396,37,2726,3220,202,10,0
44077,20,0,0,2,2,1,4,0,1,0,54825,7134,2305,4267,562,37228,43238,4028,97,0
44080,207,0,0,18,0,18,18,0,0,0,53,0,0,0,0,53,53,10,0,0
44081,18,0,0,3,0,1,1,0,1,0,7115,461,150,260,51,4739,5521,237,27,0
44082,9,0,1,2,0,1,0,0,0,0,1775,661,384,254,23,977,1305,87,0,0
44084,15,0,0,3,0,0,2,0,0,0,3330,473,42,365,66,2407,2809,175,6,0
44085,10,0,0,1,0,2,0,0,0,0,3441,448,112,287,49,2466,2766,227,0,0
44086,14,0,0,3,0,1,2,0,1,0,2550,336,114,212,10,1780,2032,123,0,1
44087,39,0,1,2,3,4,6,1,6,1,20233,1638,589,877,172,13734,15859,1432,44,0
44089,17,0,1,2,2,0,2,0,0,0,15491,1776,338,1207,231,11673,13235,1035,32,0
44090,18,0,0,2,1,1,2,0,1,1,11249,853,271,421,161,7859,9289,486,12,0
44092,26,0,0,2,1,2,4,0,1,0,16285,1330,253,802,275,12286,13680,1554,14,0
44093,9,0,0,1,1,1,0,0,1,0,1317,393,203,190,0,849,1053,79,0,1
44094,37,0,0,3,4,4,6,1,2,0,35131,2376,597,1242,537,26183,29634,3850,69,0
44095,17,0,0,1,0,2,3,0,0,0,33251,2785,896,1573,316,23706,27260,3243,55,0
44099,11,0,0,4,0,0,0,0,0,0,2120,45,0,45,0,1291,1515,61,0,0
44102,13,0,0,0,1,2,1,0,0,0,45137,17362,6014,10323,1025,28979,35174,4939,210,1
44103,31,0,0,1,3,4,3,1,3,0,15991,7219,2529,4075,615,10304,12316,1332,107,0
44104,9,0,0,0,1,1,0,0,0,0,21310,11960,5446,5677,837,12032,14870,707,59,1
44105,12,0,0,0,1,1,0,0,0,0,37609,15011,5622,8329,1060,23870,28940,2403,91,1
44106,24,0,1,0,3,0,4,1,0,0,21308,8410,1957,5867,586,13737,18121,2940,215,1
44107,19,0,0,1,2,0,3,0,0,0,50793,7404,1701,5061,642,36733,42463,9798,276,0
44108,7,0,0,0,0,0,0,0,0,0,22391,8531,3130,4644,757,14779,17929,1235,83,1
44109,14,0,0,1,1,1,1,0,1,0,41475,14001,5111,8119,771,27323,32231,4090,136,0
44110,13,0,0,0,1,2,0,0,1,0,19329,7913,2239,4837,837,12840,15506,1521,57,1
44111,17,0,0,1,1,1,1,0,0,0,40372,8505,2411,5403,691,28002,32742,4297,241,0
44112,11,0,0,0,2,0,1,0,0,0,21703,8482,2709,4925,848,14605,17514,1228,72,0
44113,70,0,3,1,3,3,23,3,2,0,17448,5613,1580,3736,297,12839,14786,4745,72,1
44114,235,0,12,7,8,10,82,11,15,4,6439,3198,196,2716,286,4667,6155,955,25,0
44115,104,0,6,1,10,2,26,5,5,1,7225,4814,2083,2614,117,3573,4992,947,78,0
44116,37,0,0,1,4,0,10,2,2,0,20042,943,140,495,308,14655,16379,2213,5,0
44117,24,0,0,2,3,3,2,0,1,0,9557,2416,450,1660,306,7080,8008,791,25,1
44118,19,0,0,0,2,0,3,1,0,0,37882,6474,1910,3913,651,25947,30041,3650,108,1
44119,17,0,0,1,2,0,2,0,1,0,11691,2227,648,1431,148,8202,9574,1160,8,0
44120,13,0,0,0,2,0,2,0,0,0,34079,8465,2384,5103,978,23292,27630,3055,106,1
44121,15,0,0,0,2,0,3,0,0,0,31903,4559,1347,2802,410,21581,25688,2839,45,0
44122,59,0,2,1,9,0,17,4,2,0,32695,2348,623,1354,371,22996,26090,2192,47,1
44123,10,0,0,0,0,0,3,0,0,0,16219,3105,1196,1763,146,11060,13071,2297,57,0
44124,34,0,1,1,5,0,8,2,1,0,36957,2608,717,1113,778,27684,30586,3744,14,0
44125,28,0,0,1,3,2,4,0,3,0,27824,4214,1472,2279,463,19150,22382,2349,112,0
44126,22,0,0,1,3,0,4,1,0,0,16376,1432,320,850,262,11885,13494,1677,10,0
44127,28,0,0,2,2,4,1,0,2,3,5024,2496,974,1391,131,3170,3799,328,0,0
44128,25,0,0,2,2,1,2,1,2,0,28140,6463,1975,3527,961,19464,22954,2042,96,0
44129,23,0,0,1,4,0,3,1,0,0,28066,2752,851,1607,294,19371,22635,2511,49,1
44130,29,0,0,1,4,0,5,1,1,2,48999,4415,1158,2706,551,36214,40517,4625,96,1
44131,63,0,2,4,5,2,19,2,5,1,20402,769,116,388,265,15250,17182,1069,31,0
44132,17,0,0,0,2,1,3,1,0,0,14881,3360,1249,1884,227,9759,11575,1439,32,0
44133,25,0,0,3,2,2,3,0,1,1,29952,1603,329,902,372,22182,25018,2949,73,1
44134,16,0,0,1,1,0,2,0,0,0,37374,3800,1106,2288,406,26991,31473,2843,40,1
44135,21,0,0,1,0,3,2,1,2,2,27535,7342,2749,4148,445,18910,22151,2722,48,0
44136,36,0,1,2,3,0,6,1,1,0,25513,1285,292,758,235,18561,21084,2218,56,1
44137,15,0,0,0,2,0,1,0,0,0,22568,4749,1728,2683,338,15160,18076,1776,43,0
44138,12,0,0,1,1,0,2,0,0,0,21849,807,118,470,219,15435,17031,1790,19,0
44139,48,0,1,3,4,3,10,1,7,1,23996,1174,423,595,156,16186,18348,871,74,0
44140,15,0,0,1,1,0,3,0,1,0,15253,528,125,316,87,10730,11837,961,6,0
44141,35,0,1,2,2,1,10,2,3,0,13679,378,129,163,86,9853,11055,784,17,0
44142,21,0,0,1,1,3,2,0,2,1,18777,1828,454,1117,257,13595,15544,1310,22,0
44143,33,0,0,1,4,1,8,1,1,0,24212,1923,410,1078,435,18124,20866,2043,100,0
44144,16,0,0,0,1,1,2,0,0,0,21429,3434,1145,1951,338,15720,17998,2721,59,0
44145,48,0,1,2,8,1,12,2,3,0,31662,1546,431,753,362,23183,25726,3249,102,0
44146,34,0,0,3,3,3,3,1,5,1,28963,3800,961,2414,425,20935,23721,2785,100,0
44147,26,0,1,2,3,0,6,1,1,0,19144,790,275,458,57,13093,15299,1833,100,0
44149,19,0,0,2,0,3,3,0,2,0,18713,579,90,369,120,13440,15090,881,22,0
44201,9,0,0,3,0,0,0,0,0,0,6929,391,56,330,5,4779,5841,382,9,0
44202,25,0,0,1,1,1,4,0,2,0,19732,1002,321,622,59,13868,16034,1024,0,0
44203,18,0,0,2,2,1,1,0,0,0,40524,5688,1924,3186,578,28377,32639,2900,104,1
44212,17,0,0,1,1,1,2,0,1,0,43813,3053,793,1918,342,30570,35359,3364,88,1
44214,36,0,0,2,0,0,0,1,1,1,2220,247,42,193,12,1452,1697,92,24,0
44215,9,0,0,0,0,0,3,0,0,0,2300,214,52,149,13,1638,1865,126,2,0
44216,12,0,0,3,1,0,1,0,0,0,9452,460,120,258,82,6817,7797,487,20,1
44217,13,0,0,2,0,0,0,0,1,0,4142,311,92,193,26,2669,3161,313,0,0
44221,20,0,0,1,2,0,3,0,0,0,29308,3177,751,2120,306,21316,24044,4115,48,1
44223,25,0,0,1,3,1,3,1,1,0,17720,1575,412,950,213,12903,14622,1288,8,1
44224,22,0,0,1,2,1,3,0,1,0,38243,2454,663,1414,377,26644,30845,3518,68,0
44230,12,0,0,2,1,0,2,0,0,0,8499,429,107,290,32,5958,6720,462,0,0
44231,16,0,0,2,0,1,1,0,0,0,8687,865,358,472,35,6028,7063,652,19,1
44233,26,0,1,5,2,1,5,1,1,0,7782,343,77,200,66,5485,6228,255,0,0
44234,14,0,0,2,0,1,1,0,0,1,3742,285,92,180,13,2720,3121,229,10,1
44235,4,0,0,0,0,0,0,0,0,1,1964,253,140,107,6,1150,1333,49,0,0
44236,34,0,1,1,3,1,9,0,3,0,25220,836,241,489,106,17158,19425,763,0,1
44240,22,0,0,1,1,2,2,1,0,0,38951,10269,2308,7705,256,22344,32587,4336,257,1
44241,23,0,0,1,1,2,2,1,2,0,16467,1546,494,928,124,11456,13477,1455,28,0
44250,10,0,0,0,0,1,0,0,0,0,1117,122,2,120,0,811,972,37,0,0
44251,15,0,0,1,1,0,7,0,2,0,899,29,3,9,17,693,807,44,0,0
44253,20,0,0,6,0,1,1,0,0,1,3201,194,16,155,23,2377,2705,149,10,1
44254,17,0,0,1,1,2,1,1,1,0,4838,827,261,503,63,3525,4050,328,23,0
44255,19,0,0,3,0,1,2,0,0,1,8227,1284,237,940,107,5677,6953,285,0,0
44256,26,0,0,2,2,1,4,1,1,0,61724,3865,1309,2108,448,41848,48337,3038,39,1
44260,14,0,0,3,0,1,1,0,0,1,13499,1157,443,593,121,9195,11231,835,25,1
44262,18,0,0,1,2,2,4,0,0,0,5033,359,89,204,66,3641,4285,405,0,0
44264,36,0,1,3,0,4,4,2,2,2,2907,122,8,101,13,1987,2294,281,9,0
