zcta,HouseCount,HouseMedianIncome,IncomeUnder25K,IncomeOver100K,JobCount,JobsAgriculture,JobsArtsRec,JobsAutomotive,JobsConstruction,JobsHealthcare,JobsManufacturing,JobsRetail,latitude,longitude
77057,19843,57093,20.9,17.0,2127,2,26,1,70,188,34,,29.74,-95.49
77058,8080,51635,26.3,19.4,1060,,6,,24,164,17,,29.56,-95.1
77059,5889,126385,5.6,43.2,190,,2,,8,35,2,,29.61,-95.12
77060,13877,28948,43.0,3.5,1089,,3,1,66,68,48,,29.94,-95.4
77061,8690,39180,29.3,13.4,455,,2,,34,21,38,,29.65,-95.28
77062,9758,88433,9.7,33.5,371,1,5,,14,63,1,,29.57,-95.13
77063,18281,44957,27.4,14.6,1448,,7,,62,212,50,,29.74,-95.52
77064,16300,67763,12.5,24.9,873,3,9,,111,43,67,,29.92,-95.54
77065,15033,54688,17.3,20.5,905,,10,,69,169,28,,29.93,-95.6
77066,10315,61430,15.2,21.6,475,,3,,74,23,45,,29.96,-95.5
77067,10160,40138,29.8,13.3,365,,2,,18,37,13,,29.95,-95.45
77068,3821,80313,9.4,32.7,394,,5,,16,37,7,,30.01,-95.49
77069,8212,64313,13.6,24.2,704,,8,,34,64,10,,29.99,-95.53
77070,19713,69038,15.1,24.4,1821,,18,,112,233,31,,29.98,-95.57
77071,9912,49137,25.7,19.3,286,,4,,15,54,11,,29.65,-95.52
77072,17853,41041,28.1,11.9,818,,7,,30,132,21,,29.7,-95.58
77073,12824,54079,18.4,15.1,552,,7,,54,21,52,,30,-95.4
77074,13130,36593,34.3,9.7,1397,,17,,50,375,27,,29.69,-95.52
77075,12827,50653,23.7,17.1,506,,3,,58,36,44,,29.62,-95.27
77076,9756,34842,33.1,5.0,456,,,,46,74,23,,29.86,-95.38
77077,26614,66587,18.2,23.2,1354,,17,,37,133,14,,29.75,-95.62
77078,4757,35770,31.8,6.6,85,,1,,6,7,6,,29.85,-95.25
77079,12496,98774,11.7,27.8,1600,,16,,54,187,19,,29.78,-95.6
77080,15241,44386,26.8,15.4,629,,7,,101,52,40,,29.82,-95.52
77081,18070,29079,44.3,6.2,924,,6,1,77,116,68,,29.71,-95.48
77082,22547,53999,21.6,18.4,817,,7,,46,162,14,,29.72,-95.64
77083,22380,54786,18.7,18.6,654,,8,,41,98,12,,29.69,-95.65
77084,33790,65617,12.6,21.9,1659,,18,,135,151,44,,29.83,-95.66
77085,5146,55950,12.9,18.0,117,,1,,28,8,3,,29.62,-95.49
77086,8078,43116,27.0,13.1,435,,,1,50,26,50,,29.92,-95.49
77087,11076,35302,36.6,10.8,699,,3,,65,55,93,,29.69,-95.3
77088,17381,44472,29.2,12.7,246,,1,,20,25,9,,29.88,-95.45
77089,16858,66775,12.7,24.0,515,,3,,39,141,5,,29.59,-95.23
77090,15487,39392,28.5,9.7,876,,9,,30,220,20,,30.01,-95.44
77091,9658,32500,37.0,9.3,380,,1,,27,42,37,,29.85,-95.44
77092,14075,39921,28.3,11.6,1463,,13,1,176,94,113,,29.83,-95.47
77093,12275,30837,38.6,4.8,488,,,1,54,31,55,,29.86,-95.34
77094,3167,158160,4.8,36.6,320,,2,,22,37,4,,29.77,-95.68
77095,24232,92175,8.8,36.3,1049,,19,1,72,126,34,,29.91,-95.65
77096,14382,61583,21.4,24.1,630,,7,,16,98,6,,29.68,-95.48
77098,8090,87820,13.0,27.2,1386,1,17,,38,183,10,,29.73,-95.42
77099,16805,38878,31.2,8.7,735,,4,,51,85,46,,29.67,-95.59
77201,0,-,0,0,122,,,,1,4,5,,29.77,-95.36
77014,11606,45596,25.4,15.4,427,,4,,27,53,12,,29.98,-95.47
77002,3295,72306,22.7,26.7,2725,,47,,28,139,23,,29.76,-95.37
77004,13340,48592,32.0,22.0,749,,21,,9,208,10,,29.72,-95.36
77032,4292,30451,44.0,4.0,940,,5,,52,20,58,,29.99,-95.35
77018,10889,81565,19.5,27.1,952,,13,,110,62,66,,29.83,-95.43
77017,9999,44286,27.1,13.0,538,,2,,44,44,35,,29.69,-95.25
77002,3295,72306,22.7,26.7,2725,,47,,28,139,23,,29.76,-95.37
77201,0,-,0,0,122,,,,1,4,5,,29.77,-95.36
77201,0,-,0,0,122,,,,1,4,5,,29.77,-95.36
77201,0,-,0,0,122,,,,1,4,5,,29.77,-95.36
77013,6107,39513,32.4,7.1,226,,2,,11,10,14,,29.8,-95.23
77042,19165,47297,25.0,13.7,1835,1,9,,49,119,32,,29.74,-95.56
77034,12363,47252,20.1,16.0,692,,6,,37,67,26,,29.62,-95.19
77017,9999,44286,27.1,13.0,538,,2,,44,44,35,,29.69,-95.25
77084,33790,65617,12.6,21.9,1659,,18,,135,151,44,,29.83,-95.66
77019,10835,112243,11.8,31.6,935,1,28,,21,78,10,,29.75,-95.41
77020,8502,27587,46.5,7.9,432,,2,1,23,25,47,,29.77,-95.31
77021,10770,35126,39.6,11.1,369,,5,,17,54,20,,29.7,-95.36
77022,9228,30164,42.5,6.3,532,,4,,69,45,47,,29.83,-95.38
77023,9592,37462,33.4,10.4,466,,2,,29,39,35,,29.72,-95.32
77024,15252,118561,10.0,23.0,2497,1,35,,86,388,24,,29.77,-95.51
77025,12959,71990,16.8,21.6,614,,9,,24,105,13,,29.69,-95.43
77026,8063,26644,47.1,4.4,209,,3,,7,15,20,,29.8,-95.33
77027,8915,91296,9.9,28.0,2067,2,25,,59,227,16,,29.74,-95.45
77078,4757,35770,31.8,6.6,85,,1,,6,7,6,,29.85,-95.25
77013,6107,39513,32.4,7.1,226,,2,,11,10,14,,29.8,-95.23
77054,12485,48681,28.0,15.8,818,1,7,,26,259,25,,29.68,-95.4
77035,14144,44546,30.0,16.1,418,,4,,25,41,11,,29.66,-95.47
77051,6102,27244,44.8,7.1,182,,2,,9,16,10,,29.66,-95.38
77034,12363,47252,20.1,16.0,692,,6,,37,67,26,,29.62,-95.19
77035,14144,44546,30.0,16.1,418,,4,,25,41,11,,29.66,-95.47
77074,13130,36593,34.3,9.7,1397,,17,,50,375,27,,29.69,-95.52
77057,19843,57093,20.9,17.0,2127,2,26,1,70,188,34,,29.74,-95.49
77057,19843,57093,20.9,17.0,2127,2,26,1,70,188,34,,29.74,-95.49
77088,17381,44472,29.2,12.7,246,,1,,20,25,9,,29.88,-95.45
77040,17652,55438,15.9,19.4,1518,2,10,,147,76,115,,29.87,-95.53
77040,17652,55438,15.9,19.4,1518,2,10,,147,76,115,,29.87,-95.53
77042,19165,47297,25.0,13.7,1835,1,9,,49,119,32,,29.74,-95.56
77080,15241,44386,26.8,15.4,629,,7,,101,52,40,,29.82,-95.52
77077,26614,66587,18.2,23.2,1354,,17,,37,133,14,,29.75,-95.62
77045,10330,51170,23.2,13.6,277,,4,,22,30,24,,29.65,-95.43
77008,16116,97690,10.8,28.6,1589,2,20,1,120,210,61,,29.8,-95.42
77009,14176,49383,27.6,19.1,764,,13,,149,49,34,,29.8,-95.37
77201,0,-,0,0,122,,,,1,4,5,,29.77,-95.36
77201,0,-,0,0,122,,,,1,4,5,,29.77,-95.36
77201,0,-,0,0,122,,,,1,4,5,,29.77,-95.36
77098,8090,87820,13.0,27.2,1386,1,17,,38,183,10,,29.73,-95.42
77055,15034,52269,24.1,15.3,1594,,10,,120,185,75,,29.8,-95.49
77027,8915,91296,9.9,28.0,2067,2,25,,59,227,16,,29.74,-95.45
77057,19843,57093,20.9,17.0,2127,2,26,1,70,188,34,,29.74,-95.49
77057,19843,57093,20.9,17.0,2127,2,26,1,70,188,34,,29.74,-95.49
77058,8080,51635,26.3,19.4,1060,,6,,24,164,17,,29.56,-95.1
77062,9758,88433,9.7,33.5,371,1,5,,14,63,1,,29.57,-95.13
77023,9592,37462,33.4,10.4,466,,2,,29,39,35,,29.72,-95.32
77012,6084,36537,34.3,7.6,184,1,1,,4,5,21,,29.72,-95.27
77063,18281,44957,27.4,14.6,1448,,7,,62,212,50,,29.74,-95.52
77005,10114,180758,9.2,23.5,1046,,17,,37,170,12,,29.72,-95.42
77006,12493,82878,13.1,29.1,1034,,24,,19,114,12,,29.74,-95.39
77067,10160,40138,29.8,13.3,365,,2,,18,37,13,,29.95,-95.45
77014,11606,45596,25.4,15.4,427,,4,,27,53,12,,29.98,-95.47
77070,19713,69038,15.1,24.4,1821,,18,,112,233,31,,29.98,-95.57
77008,16116,97690,10.8,28.6,1589,2,20,1,120,210,61,,29.8,-95.42
77031,5992,44459,27.1,14.0,323,,1,,19,41,5,,29.65,-95.55
77072,17853,41041,28.1,11.9,818,,7,,30,132,21,,29.7,-95.58
77090,15487,39392,28.5,9.7,876,,9,,30,220,20,,30.01,-95.44
77074,13130,36593,34.3,9.7,1397,,17,,50,375,27,,29.69,-95.52
77075,12827,50653,23.7,17.1,506,,3,,58,36,44,,29.62,-95.27
77005,10114,180758,9.2,23.5,1046,,17,,37,170,12,,29.72,-95.42
77024,15252,118561,10.0,23.0,2497,1,35,,86,388,24,,29.77,-95.51
77080,15241,44386,26.8,15.4,629,,7,,101,52,40,,29.82,-95.52
77077,26614,66587,18.2,23.2,1354,,17,,37,133,14,,29.75,-95.62
77084,33790,65617,12.6,21.9,1659,,18,,135,151,44,,29.83,-95.66
77017,9999,44286,27.1,13.0,538,,2,,44,44,35,,29.69,-95.25
77004,13340,48592,32.0,22.0,749,,21,,9,208,10,,29.72,-95.36
77062,9758,88433,9.7,33.5,371,1,5,,14,63,1,,29.57,-95.13
77090,15487,39392,28.5,9.7,876,,9,,30,220,20,,30.01,-95.44
77088,17381,44472,29.2,12.7,246,,1,,20,25,9,,29.88,-95.45
77018,10889,81565,19.5,27.1,952,,13,,110,62,66,,29.83,-95.43
77093,12275,30837,38.6,4.8,488,,,1,54,31,55,,29.86,-95.34
77002,3295,72306,22.7,26.7,2725,,47,,28,139,23,,29.76,-95.37
77007,19082,121458,8.9,35.3,1588,,20,,100,141,57,,29.77,-95.41
77301,10173,40795,28.2,9.9,967,,9,1,71,66,61,,30.31,-95.44
77302,6417,63328,16.0,20.6,165,2,3,,30,5,9,,30.22,-95.34
77303,6564,52283,19.5,15.5,310,,3,,32,12,28,,30.38,-95.38
77304,11655,60568,16.9,24.9,837,2,8,,63,187,18,,30.33,-95.52
77301,10173,40795,28.2,9.9,967,,9,1,71,66,61,,30.31,-95.44
77306,3602,44354,26.9,13.6,93,,1,,20,3,11,,30.29,-95.31
77032,4292,30451,44.0,4.0,940,,5,,52,20,58,,29.99,-95.35
77316,7294,86719,10.8,34.9,261,2,2,,62,23,8,,30.31,-95.69
77318,5848,61722,15.4,25.5,220,,4,,34,14,12,,30.44,-95.53
77320,8936,48889,26.1,15.2,237,4,4,,26,15,6,,30.8,-95.55
77339,15918,73466,12.3,28.1,1044,,15,,55,223,13,,30.05,-95.22
77326,15,-,0,84.9,1,,,,,,,,30.5,-94.82
77327,7704,40636,29.5,14.4,357,6,,,35,42,14,,30.32,-94.92
77328,4881,56991,21.2,19.0,105,,,,17,4,14,,30.39,-95.19
77331,3002,48398,28.4,17.0,93,,1,,11,9,2,,30.63,-95.16
77351,12051,45207,27.1,15.0,597,18,7,,58,70,11,,30.72,-94.82
77316,7294,86719,10.8,34.9,261,2,2,,62,23,8,,30.31,-95.69
77334,112,39138,16.1,29.2,5,,,,2,,,,30.78,-95.37
77335,1069,37656,31.0,16.0,19,1,,,2,,,,30.57,-94.91
77336,4430,67563,18.3,25.8,155,1,4,,28,5,3,,30.06,-95.1
77375,16125,69446,12.7,28.2,1102,1,7,,112,160,62,,30.09,-95.59
77338,13714,50263,22.8,17.1,1306,2,14,,66,156,30,,30.01,-95.29
77339,15918,73466,12.3,28.1,1044,,15,,55,223,13,,30.05,-95.22
77340,10695,35563,37.3,9.7,637,6,7,1,38,73,20,,30.64,-95.54
77340,10695,35563,37.3,9.7,637,6,7,1,38,73,20,,30.64,-95.54
77342,0,-,0,0,15,1,,,1,2,,,30.74,-95.56
77320,8936,48889,26.1,15.2,237,4,4,,26,15,6,,30.8,-95.55
77320,8936,48889,26.1,15.2,237,4,4,,26,15,6,,30.8,-95.55
77345,9725,128646,8.2,39.1,238,,3,,13,22,2,,30.05,-95.16
77346,20466,98840,8.5,39.6,713,,11,,32,96,5,,29.99,-95.18
77338,13714,50263,22.8,17.1,1306,2,14,,66,156,30,,30.01,-95.29
77320,8936,48889,26.1,15.2,237,4,4,,26,15,6,,30.8,-95.55
77320,8936,48889,26.1,15.2,237,4,4,,26,15,6,,30.8,-95.55
77350,70,-,54.3,63.6,5,2,,,1,,,,30.82,-94.83
77351,12051,45207,27.1,15.0,597,18,7,,58,70,11,,30.72,-94.82
77355,9269,83713,9.0,32.4,358,4,4,,87,24,17,,30.16,-95.75
77354,11848,79440,12.1,30.0,766,3,8,,112,56,27,,30.22,-95.65
77355,9269,83713,9.0,32.4,358,4,4,,87,24,17,,30.16,-95.75
77356,10996,77444,18.6,33.5,575,1,13,,70,43,7,,30.47,-95.73
77357,7341,47805,26.0,19.9,236,1,3,,38,16,15,,30.16,-95.19
77358,1788,51657,27.2,24.9,82,,1,,14,4,18,,30.56,-95.44
77359,201,-,46.3,17.9,6,,,,,1,1,,30.75,-95.3
77360,2193,39956,32.3,12.3,63,,,,9,3,1,,30.85,-95.12
77362,1666,67023,12.1,32.8,108,,,,25,4,12,,30.16,-95.67
77363,1232,47826,23.6,16.9,56,,3,,11,,8,,30.32,-95.85
77364,741,26574,42.8,11.2,17,,,,6,,1,,30.77,-95.21
77365,10343,72623,16.6,29.2,376,,,,54,30,23,,30.11,-95.27
77367,62,50795,25.8,56.3,10,,,,,,1,,30.86,-95.4
77368,90,38162,0,18.2,2,,,,,1,,,30.44,-94.82
77369,212,35417,42.0,36.9,4,,,,,,1,,30.42,-94.74
77371,2445,39028,40.8,13.3,48,,,,9,3,2,,30.48,-94.99
77372,4070,51818,23.5,12.8,75,,2,,19,4,7,,30.24,-95.16
77373,19731,67924,12.7,25.7,581,,11,,75,44,22,,30.06,-95.38
77374,168,48777,35.7,32.9,2,,,,,,,,30.4,-94.62
77375,16125,69446,12.7,28.2,1102,1,7,,112,160,62,,30.09,-95.59
77376,166,35938,24.7,21.2,1,1,,,,,,,30.44,-94.66
77377,11624,96064,6.8,36.9,591,1,7,,87,33,20,,30.06,-95.68
77378,4983,55114,20.4,13.1,203,2,4,,34,9,21,,30.47,-95.36
77379,26321,99693,5.7,35.9,1644,,30,,104,201,25,,30.04,-95.53
77380,11649,68839,13.6,23.9,2216,,31,,98,273,36,,30.14,-95.47
77381,14205,103439,11.2,28.5,750,,11,,26,118,11,,30.18,-95.5
77382,13259,139902,8.9,31.4,603,1,11,,22,88,7,,30.19,-95.55
77373,19731,67924,12.7,25.7,581,,11,,75,44,22,,30.06,-95.38
77384,6560,85371,6.1,37.5,443,,9,,29,107,1,,30.23,-95.5
77385,7956,88220,12.3,35.6,511,,7,,47,27,32,,30.19,-95.43
77386,16675,99076,6.1,36.7,748,,11,,67,75,26,,30.1,-95.36
77380,11649,68839,13.6,23.9,2216,,31,,98,273,36,,30.14,-95.47
77388,15774,87574,8.2,33.5,812,,12,,88,71,31,,30.06,-95.47
77389,10482,115725,6.3,40.3,451,1,13,,46,46,21,,30.12,-95.52
77379,26321,99693,5.7,35.9,1644,,30,,104,201,25,,30.04,-95.53
77381,14205,103439,11.2,28.5,750,,11,,26,118,11,,30.18,-95.5
77396,16773,64195,13.1,22.8,527,,8,,60,41,32,,29.95,-95.26
77351,12051,45207,27.1,15.0,597,18,7,,58,70,11,,30.72,-94.82
77401,7011,172205,6.2,27.6,949,,5,,38,238,13,,29.71,-95.46
77401,7011,172205,6.2,27.6,949,,5,,38,238,13,,29.71,-95.46
77414,8652,46104,28.4,16.3,504,2,10,,27,68,19,,28.91,-95.87
77406,13392,114696,6.2,41.9,489,,9,,47,59,10,,29.65,-95.79
77407,14198,96947,7.3,44.4,391,,6,,33,83,5,,29.67,-95.71
77429,27727,103092,6.7,38.4,1604,1,33,,163,197,44,,30,-95.67
77072,17853,41041,28.1,11.9,818,,7,,30,132,21,,29.7,-95.58
77412,30,63750,0,60.1,6,1,,,,,1,,29.55,-96.41
77493,9004,85865,7.0,35.7,524,1,7,1,97,60,22,,29.85,-95.83
77414,8652,46104,28.4,16.3,504,2,10,,27,68,19,,28.91,-95.87
77415,21,-,0,171.8,3,,,,,,1,,28.93,-95.73
77417,1123,42219,40.5,14.5,25,,,,6,,7,,29.46,-95.97
77418,3985,59984,21.6,27.8,203,,4,1,29,16,14,,29.99,-96.25
77418,3985,59984,21.6,27.8,203,,4,1,29,16,14,,29.99,-96.25
77419,456,60663,28.4,28.1,22,2,,,1,1,,,28.85,-96.26
77420,913,46756,29.2,22.5,32,,,,3,2,2,,29.26,-95.93
77422,4728,53929,23.5,22.4,113,,1,,14,4,3,,28.96,-95.56
77423,3799,52019,19.2,21.2,214,2,3,,26,8,30,,29.86,-95.98
77426,845,65352,17.8,27.7,50,1,1,,9,,4,,30.12,-96.26
77428,0,-,0,0,,,,,,,,,28.62,-96.19
77429,27727,103092,6.7,38.4,1604,1,33,,163,197,44,,30,-95.67
77430,740,72935,15.4,33.2,25,,2,,4,1,1,,29.26,-95.67
77480,2876,56111,20.1,19.2,96,,1,,4,11,7,,29.09,-95.77
77432,35,-,54.3,101.3,5,,1,,,,,,29.07,-96.19
77433,23046,103773,6.6,38.5,948,2,8,,88,94,14,,29.94,-95.74
77434,1637,40250,31.3,12.6,87,2,4,,4,6,6,,29.53,-96.31
77435,1607,55284,14.2,29.6,80,3,1,,7,4,7,,29.52,-96.12
77436,13,-,0,91.2,3,,,,,2,,,29.42,-96.24
77437,6033,50465,25.2,18.2,500,3,5,,59,32,18,,29.21,-96.28
77440,23,-,0,68.6,3,,,,,1,,,28.89,-96.15
77441,3315,160162,7.2,38.4,199,,3,,12,11,6,,29.67,-95.92
77442,367,62386,30.8,34.0,21,2,1,,2,,,,29.42,-96.51
77443,50,-,0,46.5,3,,,,,,,,29.35,-96.19
77444,249,59886,26.9,26.9,9,,,,3,,1,,29.29,-95.78
77445,4484,43730,31.9,12.5,204,1,2,,24,18,17,,30.1,-96.06
77446,584,20083,57.8,9.5,24,,,,1,1,,,30.09,-95.99
77447,4710,72775,10.6,25.4,147,1,2,,33,1,12,,30.05,-95.83
77448,13,-,0,91.2,16,2,,,1,1,1,,29.42,-96.09
77449,33719,72397,10.6,30.3,869,,6,,107,70,18,,29.84,-95.73
77450,24987,101240,8.2,33.1,1563,2,22,,82,281,19,,29.75,-95.74
77451,31,22083,51.7,59.1,3,,,,1,,1,,29.44,-96
77418,3985,59984,21.6,27.8,203,,4,1,29,16,14,,29.99,-96.25
77418,3985,59984,21.6,27.8,203,,4,1,29,16,14,,29.99,-96.25
77453,112,28056,42.8,29.2,4,1,,,,,1,,29.21,-96
77454,15,-,0,84.9,5,,,,1,,,,29.52,-96.2
77455,829,52798,21.5,16,37,,,,9,2,2,,29.13,-96.43
77456,484,36397,33.9,15.5,13,,,,1,,1,,29.04,-96.17
77457,239,35179,33.4,25.4,27,,,,2,,1,,28.76,-95.9
77458,120,-,30.8,27.7,4,1,3,,,,,,28.95,-96.24
77459,21160,112161,6.1,38.9,1118,,14,,52,201,18,,29.53,-95.52
77460,30,-,0,60.1,12,,,,2,,,,29.4,-96.38
77461,3852,69621,15.9,27.0,133,2,1,,24,10,7,,29.38,-95.81
77480,2876,56111,20.1,19.2,96,,1,,4,11,7,,29.09,-95.77
77464,98,54500,21.4,27.8,9,1,,,5,,,,29.59,-95.96
77465,2769,49103,25.4,19.2,113,14,2,,5,6,7,,28.76,-96.23
77466,154,70000,14.9,14.5,13,,,,2,,2,,29.79,-96.01
77467,37,69602,0,54.1,2,1,,,,,,,29.2,-96.1
77468,19,-,0,175.5,,,,,,,,,29.13,-95.94
77469,14853,82214,11.9,32.4,732,,12,,84,111,16,,29.48,-95.68
77470,145,-,49.0,27.2,3,,,,1,,,,29.54,-96.55
77471,12334,49923,23.3,17.6,799,,9,,71,63,34,,29.55,-95.86
77473,47,20313,68.0,48,8,,1,,1,,,,29.8,-96.11
77474,4568,63152,21.2,27.2,281,1,5,,32,21,20,,29.78,-96.18
77475,284,67000,18,25.5,14,,1,,1,,,,29.49,-96.65
77476,75,-,32,56.7,23,2,,,8,2,3,,29.69,-95.95
77477,13169,58524,17.2,20.9,1427,,17,,117,165,111,,29.62,-95.57
77478,9345,91431,10.4,28.3,1966,2,20,,67,354,52,,29.62,-95.61
77479,27308,135952,6.3,38.0,2242,,20,,77,407,15,,29.57,-95.64
77480,2876,56111,20.1,19.2,96,,1,,4,11,7,,29.09,-95.77
77481,8,-,0,175,5,,,,,1,,,29.47,-95.56
77482,1009,-,49.3,17.1,27,,,,3,1,1,,29.09,-95.9
77483,85,-,43.5,60.1,10,1,,,,,,,28.79,-95.84
77484,3638,66000,17.6,27.1,251,1,1,1,46,17,23,,30.08,-95.93
77485,1642,54239,22.1,19.6,49,1,1,,10,1,2,,29.63,-96.06
77486,2540,67701,16.6,20.9,118,,1,,5,15,1,,29.16,-95.69
77478,9345,91431,10.4,28.3,1966,2,20,,67,354,52,,29.62,-95.61
77488,5434,45027,31.6,14.8,307,4,4,,14,32,12,,29.31,-96.09
77489,12059,66124,11.3,24.2,258,,1,,11,48,16,,29.6,-95.52
77449,33719,72397,10.6,30.3,869,,6,,107,70,18,,29.84,-95.73
77493,9004,85865,7.0,35.7,524,1,7,1,97,60,22,,29.85,-95.83
77493,9004,85865,7.0,35.7,524,1,7,1,97,60,22,,29.85,-95.83
77494,32612,137600,5.3,44.5,1854,2,34,1,86,251,40,,29.74,-95.83
77479,27308,135952,6.3,38.0,2242,,20,,77,407,15,,29.57,-95.64
77477,13169,58524,17.2,20.9,1427,,17,,117,165,111,,29.62,-95.57
77498,15344,80307,13.1,31.2,470,,3,,42,62,16,,29.64,-95.65
77506,11037,34838,33.9,8.0,382,,1,,34,25,26,,29.71,-95.2
77502,10950,46105,22.7,13.2,431,,2,,49,52,14,,29.68,-95.2
77503,8046,45778,26.8,10.7,354,,1,,50,16,28,,29.7,-95.16
77504,8620,40693,30.1,13.4,509,,2,,19,159,5,,29.65,-95.19
77505,8370,77490,9.8,32.9,636,,8,,33,80,12,,29.65,-95.14
77506,11037,34838,33.9,8.0,382,,1,,34,25,26,,29.71,-95.2
77507,0,-,0,0,154,,2,,3,,57,,29.62,-95.06
77505,8370,77490,9.8,32.9,636,,8,,33,80,12,,29.65,-95.14
77510,5479,69647,14.6,30.2,176,,1,,23,7,9,,29.36,-95.09
77511,16050,57098,19.9,20.7,753,2,14,,65,56,43,,29.38,-95.24
77511,16050,57098,19.9,20.7,753,2,14,,65,56,43,,29.38,-95.24
77514,1660,38953,34.4,19.5,60,2,,,3,6,2,,29.7,-94.6
77515,10732,61603,20.3,24.2,503,1,9,,33,82,14,,29.17,-95.45
77515,10732,61603,20.3,24.2,503,1,9,,33,82,14,,29.17,-95.45
77517,1738,74627,11.1,34.8,57,,1,1,12,4,4,,29.36,-95.13
77517,1738,74627,11.1,34.8,57,,1,1,12,4,4,,29.36,-95.13
77518,3679,38843,28.1,20.0,90,2,,,15,3,6,,29.51,-94.99
77519,527,62379,14.3,38.0,14,1,,,,,1,,30.22,-94.58
77520,12354,46311,28.6,15.4,642,,5,,42,63,34,,29.73,-94.99
77521,18970,62513,19.6,23.4,907,,9,,49,159,19,,29.8,-94.97
77521,18970,62513,19.6,23.4,907,,9,,49,159,19,,29.8,-94.97
77523,6885,100116,11.0,41.7,238,,3,,16,18,19,,29.79,-94.86
77530,9239,55761,18.7,18.1,398,,1,,39,20,33,,29.79,-95.12
77531,6047,57954,24.1,20.6,312,,4,,31,7,9,,29.05,-95.39
77532,9970,62606,20.5,26.0,388,,2,,51,27,11,,29.93,-95.06
77533,336,49423,20.8,14.8,10,,,,,1,,,30.09,-94.6
77534,879,83867,9.3,33.6,35,1,,,2,2,2,,29.23,-95.31
77535,9388,54873,24.2,20.6,277,5,1,,37,16,15,,30.05,-94.92
77536,10853,82420,10.4,35.1,600,,6,,56,56,33,,29.7,-95.12
77538,301,62188,29.6,24.3,13,1,,,2,,,,29.98,-94.52
77539,14940,71216,20.3,28.9,553,1,9,,58,52,17,,29.45,-95.03
77541,6273,48390,27.6,16.7,375,1,4,,32,18,31,,29.02,-95.28
77541,6273,48390,27.6,16.7,375,1,4,,32,18,31,,29.02,-95.28
77545,6968,70326,9.1,32.1,113,,,,14,18,6,,29.54,-95.47
77546,17615,98621,9.4,32.4,1154,1,13,,73,159,26,,29.52,-95.19
77547,2694,41037,29.4,11.3,99,,,,5,3,14,,29.74,-95.24
77546,17615,98621,9.4,32.4,1154,1,13,,73,159,26,,29.52,-95.19
77550,9866,35305,38.7,11.9,708,,22,,30,67,12,,29.31,-94.78
77551,8084,47727,27.7,13.0,399,,6,,32,46,7,,29.28,-94.83
77551,8084,47727,27.7,13.0,399,,6,,32,46,7,,29.28,-94.83
77550,9866,35305,38.7,11.9,708,,22,,30,67,12,,29.31,-94.78
77554,3696,66833,19.6,24.6,227,,9,,30,9,13,,29.25,-94.92
77550,9866,35305,38.7,11.9,708,,22,,30,67,12,,29.31,-94.78
77560,270,97321,17,45.6,12,1,,,2,,,,29.87,-94.6
77561,42,-,23.8,81.8,14,,,,2,,,,30.17,-94.74
77562,3690,62077,15.7,23.4,120,,2,,9,11,4,,29.83,-95.05
77563,3960,55652,27.6,22.6,112,,3,,14,6,5,,29.3,-95.03
77564,775,59531,27.1,14.1,15,2,,,1,1,,,30.18,-94.66
77565,3417,68062,9.2,29.1,308,,5,,26,18,13,,29.54,-95.03
77566,11410,78276,12.9,30.3,618,,7,,19,146,3,,29.05,-95.47
77568,5591,44381,27.2,15.9,235,,4,,21,22,10,,29.36,-94.98
77571,13248,75232,14.0,31.8,780,,6,,77,44,54,,29.69,-95.06
77571,13248,75232,14.0,31.8,780,,6,,77,44,54,,29.69,-95.06
77573,29201,103922,9.1,40.5,1356,,20,,78,179,26,,29.5,-95.09
77573,29201,103922,9.1,40.5,1356,,20,,78,179,26,,29.5,-95.09
77575,5983,55156,17.7,18.3,341,,4,,20,26,8,,30.08,-94.73
77577,581,70815,23.7,23.8,13,,1,,3,2,1,,29.28,-95.28
77578,5869,99082,6.8,41.9,180,1,2,,20,21,11,,29.48,-95.36
77580,151,-,0,49.5,61,,1,,,5,2,,29.87,-94.86
77581,16452,89931,11.6,36.1,1106,2,12,,123,114,50,,29.56,-95.28
77575,5983,55156,17.7,18.3,341,,4,,20,26,8,,30.08,-94.73
77583,8165,67241,17.3,28.7,169,,2,,39,7,14,,29.38,-95.47
77584,29633,106162,7.0,41.8,1213,2,19,,40,250,21,,29.55,-95.35
77585,290,40508,37.5,15.7,11,,,,,,1,,30.3,-94.52
77586,8714,90612,8.9,33.7,410,,12,,24,27,11,,29.58,-95.04
77587,4511,44371,26.2,12.5,351,,6,1,37,10,50,,29.66,-95.23
77581,16452,89931,11.6,36.1,1106,2,12,,123,114,50,,29.56,-95.28
77590,11205,41697,29.5,14.4,510,2,2,,30,41,21,,29.39,-94.92
77591,5399,43487,22.2,17.1,255,,1,,4,59,4,,29.4,-95
77590,11205,41697,29.5,14.4,510,2,2,,30,41,21,,29.39,-94.92
77597,325,43009,44.6,30.9,17,,1,,2,,1,,29.84,-94.7
77598,10349,52167,16.0,14.2,1019,1,13,,30,241,15,,29.54,-95.13
77611,3078,69897,12.9,30.2,158,,1,,15,10,6,,30.01,-93.83
77612,3116,49479,22.0,14.8,87,1,1,,12,6,4,,30.4,-93.92
77613,471,53875,17.0,23.5,18,,,,3,3,,,30.05,-94.36
77614,214,-,52.8,22.1,11,,,,,1,,,30.3,-93.77
77615,332,59474,23.8,40.2,16,1,1,,,1,3,,30.33,-94.05
